"REF_DATE","GEO","DGUID","Gender","Age group","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023","British Columbia and Yukon Region","","Not stated, gender","70 to 79 years","Yes, hospitalized","Number","223","units","0","v1478296640","6.4.8.2","15","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","70 to 79 years","No, hospitalized","Number","223","units","0","v1478296641","6.4.8.3","64","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","70 to 79 years","Not stated, hospitalized","Number","223","units","0","v1478296642","6.4.8.4","3","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","70 to 79 years","Total, by intensive care unit admittance","Number","223","units","0","v1478296643","6.4.8.5","82","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","70 to 79 years","Yes, intensive care unit","Number","223","units","0","v1478296644","6.4.8.6","4","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","70 to 79 years","No, intensive care unit","Number","223","units","0","v1478296645","6.4.8.7","75","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","70 to 79 years","Not stated, intensive care unit","Number","223","units","0","v1478296646","6.4.8.8","3","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","70 to 79 years","Total, by death status","Number","223","units","0","v1478296647","6.4.8.9","82","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","70 to 79 years","Yes, deceased","Number","223","units","0","v1478296648","6.4.8.10","5","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","70 to 79 years","No, not deceased","Number","223","units","0","v1478296649","6.4.8.11","0","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","70 to 79 years","Not stated, deceased","Number","223","units","0","v1478296650","6.4.8.12","77","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","80 years and over","Total, by hospitalization status","Number","223","units","0","v1478296651","6.4.9.1","170","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","80 years and over","Yes, hospitalized","Number","223","units","0","v1478296652","6.4.9.2","16","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","80 years and over","No, hospitalized","Number","223","units","0","v1478296653","6.4.9.3","148","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","80 years and over","Not stated, hospitalized","Number","223","units","0","v1478296654","6.4.9.4","6","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","80 years and over","Total, by intensive care unit admittance","Number","223","units","0","v1478296655","6.4.9.5","170","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","80 years and over","Yes, intensive care unit","Number","223","units","0","v1478296656","6.4.9.6","1","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","80 years and over","No, intensive care unit","Number","223","units","0","v1478296657","6.4.9.7","163","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","80 years and over","Not stated, intensive care unit","Number","223","units","0","v1478296658","6.4.9.8","6","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","80 years and over","Total, by death status","Number","223","units","0","v1478296659","6.4.9.9","170","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","80 years and over","Yes, deceased","Number","223","units","0","v1478296660","6.4.9.10","14","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","80 years and over","No, not deceased","Number","223","units","0","v1478296661","6.4.9.11","0","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","80 years and over","Not stated, deceased","Number","223","units","0","v1478296662","6.4.9.12","156","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","Not stated, age group","Total, by hospitalization status","Number","223","units","0","v1478296663","6.4.10.1","20","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","Not stated, age group","Yes, hospitalized","Number","223","units","0","v1478296664","6.4.10.2","3","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","Not stated, age group","No, hospitalized","Number","223","units","0","v1478296665","6.4.10.3","16","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","Not stated, age group","Not stated, hospitalized","Number","223","units","0","v1478296666","6.4.10.4","1","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","Not stated, age group","Total, by intensive care unit admittance","Number","223","units","0","v1478296667","6.4.10.5","20","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","Not stated, age group","Yes, intensive care unit","Number","223","units","0","v1478296668","6.4.10.6","2","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","Not stated, age group","No, intensive care unit","Number","223","units","0","v1478296669","6.4.10.7","17","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","Not stated, age group","Not stated, intensive care unit","Number","223","units","0","v1478296670","6.4.10.8","1","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","Not stated, age group","Total, by death status","Number","223","units","0","v1478296671","6.4.10.9","20","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","Not stated, age group","Yes, deceased","Number","223","units","0","v1478296672","6.4.10.10","3","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","Not stated, age group","No, not deceased","Number","223","units","0","v1478296673","6.4.10.11","0","","","","0"
"2023","British Columbia and Yukon Region","","Not stated, gender","Not stated, age group","Not stated, deceased","Number","223","units","0","v1478296674","6.4.10.12","17","","","","0"
"2024","Canada","2016A000011124","Total, all genders","Total, all age groups","Total, by hospitalization status","Number","223","units","0","v1478293795","1.1.1.1","4532906","","","","0"
"2024","Canada","2016A000011124","Total, all genders","Total, all age groups","Yes, hospitalized","Number","223","units","0","v1478293796","1.1.1.2","297851","","","","0"
"2024","Canada","2016A000011124","Total, all genders","Total, all age groups","No, hospitalized","Number","223","units","0","v1478293797","1.1.1.3","1501106","","","","0"
"2024","Canada","2016A000011124","Total, all genders","Total, all age groups","Not stated, hospitalized","Number","223","units","0","v1478293798","1.1.1.4","2733949","","","","0"
"2024","Canada","2016A000011124","Total, all genders","Total, all age groups","Total, by intensive care unit admittance","Number","223","units","0","v1478293799","1.1.1.5","4532906","","","","0"
"2024","Canada","2016A000011124","Total, all genders","Total, all age groups","Yes, intensive care unit","Number","223","units","0","v1478293800","1.1.1.6","37400","","","","0"
"2024","Canada","2016A000011124","Total, all genders","Total, all age groups","No, intensive care unit","Number","223","units","0","v1478293801","1.1.1.7","1761557","","","","0"
"2024","Canada","2016A000011124","Total, all genders","Total, all age groups","Not stated, intensive care unit","Number","223","units","0","v1478293802","1.1.1.8","2733949","","","","0"
"2024","Canada","2016A000011124","Total, all genders","Total, all age groups","Total, by death status","Number","223","units","0","v1478293803","1.1.1.9","4532906","","","","0"
"2024","Canada","2016A000011124","Total, all genders","Total, all age groups","Yes, deceased","Number","223","units","0","v1478293804","1.1.1.10","38306","","","","0"
"2024","Canada","2016A000011124","Total, all genders","Total, all age groups","No, not deceased","Number","223","units","0","v1478293805","1.1.1.11","2689814","","","","0"
"2024","Canada","2016A000011124","Total, all genders","Total, all age groups","Not stated, deceased","Number","223","units","0","v1478293806","1.1.1.12","1804786","","","","0"
"2024","Canada","2016A000011124","Total, all genders","0 to 19 years","Total, by hospitalization status","Number","223","units","0","v1478293807","1.1.2.1","756021","","","","0"
"2024","Canada","2016A000011124","Total, all genders","0 to 19 years","Yes, hospitalized","Number","223","units","0","v1478293808","1.1.2.2","12168","","","","0"
"2024","Canada","2016A000011124","Total, all genders","0 to 19 years","No, hospitalized","Number","223","units","0","v1478293809","1.1.2.3","291039","","","","0"
"2024","Canada","2016A000011124","Total, all genders","0 to 19 years","Not stated, hospitalized","Number","223","units","0","v1478293810","1.1.2.4","452814","","","","0"
"2024","Canada","2016A000011124","Total, all genders","0 to 19 years","Total, by intensive care unit admittance","Number","223","units","0","v1478293811","1.1.2.5","756021","","","","0"
"2024","Canada","2016A000011124","Total, all genders","0 to 19 years","Yes, intensive care unit","Number","223","units","0","v1478293812","1.1.2.6","1064","","","","0"
"2024","Canada","2016A000011124","Total, all genders","0 to 19 years","No, intensive care unit","Number","223","units","0","v1478293813","1.1.2.7","302143","","","","0"
"2024","Canada","2016A000011124","Total, all genders","0 to 19 years","Not stated, intensive care unit","Number","223","units","0","v1478293814","1.1.2.8","452814","","","","0"
"2024","Canada","2016A000011124","Total, all genders","0 to 19 years","Total, by death status","Number","223","units","0","v1478293815","1.1.2.9","756021","","","","0"
"2024","Canada","2016A000011124","Total, all genders","0 to 19 years","Yes, deceased","Number","223","units","0","v1478293816","1.1.2.10","0","","","","0"
"2024","Canada","2016A000011124","Total, all genders","0 to 19 years","No, not deceased","Number","223","units","0","v1478293817","1.1.2.11","465429","","","","0"
"2024","Canada","2016A000011124","Total, all genders","0 to 19 years","Not stated, deceased","Number","223","units","0","v1478293818","1.1.2.12","290592","","","","0"
"2024","Canada","2016A000011124","Total, all genders","20 to 29 years","Total, by hospitalization status","Number","223","units","0","v1478293819","1.1.3.1","754152","","","","0"
"2024","Canada","2016A000011124","Total, all genders","20 to 29 years","Yes, hospitalized","Number","223","units","0","v1478293820","1.1.3.2","11192","","","","0"
"2024","Canada","2016A000011124","Total, all genders","20 to 29 years","No, hospitalized","Number","223","units","0","v1478293821","1.1.3.3","267099","","","","0"
"2024","Canada","2016A000011124","Total, all genders","20 to 29 years","Not stated, hospitalized","Number","223","units","0","v1478293822","1.1.3.4","475861","","","","0"
"2024","Canada","2016A000011124","Total, all genders","20 to 29 years","Total, by intensive care unit admittance","Number","223","units","0","v1478293823","1.1.3.5","754152","","","","0"
"2024","Canada","2016A000011124","Total, all genders","20 to 29 years","Yes, intensive care unit","Number","223","units","0","v1478293824","1.1.3.6","990","","","","0"
"2024","Canada","2016A000011124","Total, all genders","20 to 29 years","No, intensive care unit","Number","223","units","0","v1478293825","1.1.3.7","277301","","","","0"
"2024","Canada","2016A000011124","Total, all genders","20 to 29 years","Not stated, intensive care unit","Number","223","units","0","v1478293826","1.1.3.8","475861","","","","0"
"2024","Canada","2016A000011124","Total, all genders","20 to 29 years","Total, by death status","Number","223","units","0","v1478293827","1.1.3.9","754152","","","","0"
"2024","Canada","2016A000011124","Total, all genders","20 to 29 years","Yes, deceased","Number","223","units","0","v1478293828","1.1.3.10","0","","","","0"
"2024","Canada","2016A000011124","Total, all genders","20 to 29 years","No, not deceased","Number","223","units","0","v1478293829","1.1.3.11","483454","","","","0"
"2024","Canada","2016A000011124","Total, all genders","20 to 29 years","Not stated, deceased","Number","223","units","0","v1478293830","1.1.3.12","270698","","","","0"
"2024","Canada","2016A000011124","Total, all genders","30 to 39 years","Total, by hospitalization status","Number","223","units","0","v1478293831","1.1.4.1","728289","","","","0"
"2024","Canada","2016A000011124","Total, all genders","30 to 39 years","Yes, hospitalized","Number","223","units","0","v1478293832","1.1.4.2","16578","","","","0"
"2024","Canada","2016A000011124","Total, all genders","30 to 39 years","No, hospitalized","Number","223","units","0","v1478293833","1.1.4.3","267896","","","","0"
"2024","Canada","2016A000011124","Total, all genders","30 to 39 years","Not stated, hospitalized","Number","223","units","0","v1478293834","1.1.4.4","443815","","","","0"
"2024","Canada","2016A000011124","Total, all genders","30 to 39 years","Total, by intensive care unit admittance","Number","223","units","0","v1478293835","1.1.4.5","728289","","","","0"
"2024","Canada","2016A000011124","Total, all genders","30 to 39 years","Yes, intensive care unit","Number","223","units","0","v1478293836","1.1.4.6","1867","","","","0"
"2024","Canada","2016A000011124","Total, all genders","30 to 39 years","No, intensive care unit","Number","223","units","0","v1478293837","1.1.4.7","282607","","","","0"
"2024","Canada","2016A000011124","Total, all genders","30 to 39 years","Not stated, intensive care unit","Number","223","units","0","v1478293838","1.1.4.8","443815","","","","0"
"2024","Canada","2016A000011124","Total, all genders","30 to 39 years","Total, by death status","Number","223","units","0","v1478293839","1.1.4.9","728289","","","","0"
"2024","Canada","2016A000011124","Total, all genders","30 to 39 years","Yes, deceased","Number","223","units","0","v1478293840","1.1.4.10","0","","","","0"
"2024","Canada","2016A000011124","Total, all genders","30 to 39 years","No, not deceased","Number","223","units","0","v1478293841","1.1.4.11","456909","","","","0"
"2024","Canada","2016A000011124","Total, all genders","30 to 39 years","Not stated, deceased","Number","223","units","0","v1478293842","1.1.4.12","271380","","","","0"
"2024","Canada","2016A000011124","Total, all genders","40 to 49 years","Total, by hospitalization status","Number","223","units","0","v1478293843","1.1.5.1","639082","","","","0"
"2024","Canada","2016A000011124","Total, all genders","40 to 49 years","Yes, hospitalized","Number","223","units","0","v1478293844","1.1.5.2","16872","","","","0"
"2024","Canada","2016A000011124","Total, all genders","40 to 49 years","No, hospitalized","Number","223","units","0","v1478293845","1.1.5.3","220462","","","","0"
"2024","Canada","2016A000011124","Total, all genders","40 to 49 years","Not stated, hospitalized","Number","223","units","0","v1478293846","1.1.5.4","401748","","","","0"
"2024","Canada","2016A000011124","Total, all genders","40 to 49 years","Total, by intensive care unit admittance","Number","223","units","0","v1478293847","1.1.5.5","639082","","","","0"
"2024","Canada","2016A000011124","Total, all genders","40 to 49 years","Yes, intensive care unit","Number","223","units","0","v1478293848","1.1.5.6","2948","","","","0"
"2024","Canada","2016A000011124","Total, all genders","40 to 49 years","No, intensive care unit","Number","223","units","0","v1478293849","1.1.5.7","234386","","","","0"
"2024","Canada","2016A000011124","Total, all genders","40 to 49 years","Not stated, intensive care unit","Number","223","units","0","v1478293850","1.1.5.8","401748","","","","0"
"2024","Canada","2016A000011124","Total, all genders","40 to 49 years","Total, by death status","Number","223","units","0","v1478293851","1.1.5.9","639082","","","","0"
"2024","Canada","2016A000011124","Total, all genders","40 to 49 years","Yes, deceased","Number","223","units","0","v1478293852","1.1.5.10","0","","","","0"
"2024","Canada","2016A000011124","Total, all genders","40 to 49 years","No, not deceased","Number","223","units","0","v1478293853","1.1.5.11","390376","","","","0"
"2024","Canada","2016A000011124","Total, all genders","40 to 49 years","Not stated, deceased","Number","223","units","0","v1478293854","1.1.5.12","248706","","","","0"
"2024","Canada","2016A000011124","Total, all genders","50 to 59 years","Total, by hospitalization status","Number","223","units","0","v1478293855","1.1.6.1","561934","","","","0"
"2024","Canada","2016A000011124","Total, all genders","50 to 59 years","Yes, hospitalized","Number","223","units","0","v1478293856","1.1.6.2","28186","","","","0"
"2024","Canada","2016A000011124","Total, all genders","50 to 59 years","No, hospitalized","Number","223","units","0","v1478293857","1.1.6.3","175506","","","","0"
"2024","Canada","2016A000011124","Total, all genders","50 to 59 years","Not stated, hospitalized","Number","223","units","0","v1478293858","1.1.6.4","358242","","","","0"
"2024","Canada","2016A000011124","Total, all genders","50 to 59 years","Total, by intensive care unit admittance","Number","223","units","0","v1478293859","1.1.6.5","561934","","","","0"
"2024","Canada","2016A000011124","Total, all genders","50 to 59 years","Yes, intensive care unit","Number","223","units","0","v1478293860","1.1.6.6","6152","","","","0"
"2024","Canada","2016A000011124","Total, all genders","50 to 59 years","No, intensive care unit","Number","223","units","0","v1478293861","1.1.6.7","197540","","","","0"
"2024","Canada","2016A000011124","Total, all genders","50 to 59 years","Not stated, intensive care unit","Number","223","units","0","v1478293862","1.1.6.8","358242","","","","0"
"2024","Canada","2016A000011124","Total, all genders","50 to 59 years","Total, by death status","Number","223","units","0","v1478293863","1.1.6.9","561934","","","","0"
"2024","Canada","2016A000011124","Total, all genders","50 to 59 years","Yes, deceased","Number","223","units","0","v1478293864","1.1.6.10","1821","","","","0"
"2024","Canada","2016A000011124","Total, all genders","50 to 59 years","No, not deceased","Number","223","units","0","v1478293865","1.1.6.11","343068","","","","0"
"2024","Canada","2016A000011124","Total, all genders","50 to 59 years","Not stated, deceased","Number","223","units","0","v1478293866","1.1.6.12","217045","","","","0"
"2024","Canada","2016A000011124","Total, all genders","60 to 69 years","Total, by hospitalization status","Number","223","units","0","v1478293867","1.1.7.1","390158","","","","0"
"2024","Canada","2016A000011124","Total, all genders","60 to 69 years","Yes, hospitalized","Number","223","units","0","v1478293868","1.1.7.2","46215","","","","0"
"2024","Canada","2016A000011124","Total, all genders","60 to 69 years","No, hospitalized","Number","223","units","0","v1478293869","1.1.7.3","116318","","","","0"
"2024","Canada","2016A000011124","Total, all genders","60 to 69 years","Not stated, hospitalized","Number","223","units","0","v1478293870","1.1.7.4","227625","","","","0"
"2024","Canada","2016A000011124","Total, all genders","60 to 69 years","Total, by intensive care unit admittance","Number","223","units","0","v1478293871","1.1.7.5","390158","","","","0"
"2024","Canada","2016A000011124","Total, all genders","60 to 69 years","Yes, intensive care unit","Number","223","units","0","v1478293872","1.1.7.6","9272","","","","0"
"2024","Canada","2016A000011124","Total, all genders","60 to 69 years","No, intensive care unit","Number","223","units","0","v1478293873","1.1.7.7","153261","","","","0"
"2024","Canada","2016A000011124","Total, all genders","60 to 69 years","Not stated, intensive care unit","Number","223","units","0","v1478293874","1.1.7.8","227625","","","","0"
"2024","Canada","2016A000011124","Total, all genders","60 to 69 years","Total, by death status","Number","223","units","0","v1478293875","1.1.7.9","390158","","","","0"
"2024","Canada","2016A000011124","Total, all genders","60 to 69 years","Yes, deceased","Number","223","units","0","v1478293876","1.1.7.10","4469","","","","0"
"2024","Canada","2016A000011124","Total, all genders","60 to 69 years","No, not deceased","Number","223","units","0","v1478293877","1.1.7.11","224104","","","","0"
"2024","Canada","2016A000011124","Total, all genders","60 to 69 years","Not stated, deceased","Number","223","units","0","v1478293878","1.1.7.12","161585","","","","0"
"2024","Canada","2016A000011124","Total, all genders","70 to 79 years","Total, by hospitalization status","Number","223","units","0","v1478293879","1.1.8.1","291097","","","","0"
"2024","Canada","2016A000011124","Total, all genders","70 to 79 years","Yes, hospitalized","Number","223","units","0","v1478293880","1.1.8.2","66089","","","","0"
"2024","Canada","2016A000011124","Total, all genders","70 to 79 years","No, hospitalized","Number","223","units","0","v1478293881","1.1.8.3","69627","","","","0"
"2024","Canada","2016A000011124","Total, all genders","70 to 79 years","Not stated, hospitalized","Number","223","units","0","v1478293882","1.1.8.4","155381","","","","0"
"2024","Canada","2016A000011124","Total, all genders","70 to 79 years","Total, by intensive care unit admittance","Number","223","units","0","v1478293883","1.1.8.5","291097","","","","0"
"2024","Canada","2016A000011124","Total, all genders","70 to 79 years","Yes, intensive care unit","Number","223","units","0","v1478293884","1.1.8.6","9182","","","","0"
"2024","Canada","2016A000011124","Total, all genders","70 to 79 years","No, intensive care unit","Number","223","units","0","v1478293885","1.1.8.7","126534","","","","0"
"2024","Canada","2016A000011124","Total, all genders","70 to 79 years","Not stated, intensive care unit","Number","223","units","0","v1478293886","1.1.8.8","155381","","","","0"
"2024","Canada","2016A000011124","Total, all genders","70 to 79 years","Total, by death status","Number","223","units","0","v1478293887","1.1.8.9","291097","","","","0"
"2024","Canada","2016A000011124","Total, all genders","70 to 79 years","Yes, deceased","Number","223","units","0","v1478293888","1.1.8.10","8478","","","","0"
"2024","Canada","2016A000011124","Total, all genders","70 to 79 years","No, not deceased","Number","223","units","0","v1478293889","1.1.8.11","141497","","","","0"
"2024","Canada","2016A000011124","Total, all genders","70 to 79 years","Not stated, deceased","Number","223","units","0","v1478293890","1.1.8.12","141122","","","","0"
"2024","Canada","2016A000011124","Total, all genders","80 years and over","Total, by hospitalization status","Number","223","units","0","v1478293891","1.1.9.1","409095","","","","0"
"2024","Canada","2016A000011124","Total, all genders","80 years and over","Yes, hospitalized","Number","223","units","0","v1478293892","1.1.9.2","99438","","","","0"
"2024","Canada","2016A000011124","Total, all genders","80 years and over","No, hospitalized","Number","223","units","0","v1478293893","1.1.9.3","92427","","","","0"
"2024","Canada","2016A000011124","Total, all genders","80 years and over","Not stated, hospitalized","Number","223","units","0","v1478293894","1.1.9.4","217230","","","","0"
"2024","Canada","2016A000011124","Total, all genders","80 years and over","Total, by intensive care unit admittance","Number","223","units","0","v1478293895","1.1.9.5","409095","","","","0"
"2024","Canada","2016A000011124","Total, all genders","80 years and over","Yes, intensive care unit","Number","223","units","0","v1478293896","1.1.9.6","5201","","","","0"
"2024","Canada","2016A000011124","Total, all genders","80 years and over","No, intensive care unit","Number","223","units","0","v1478293897","1.1.9.7","186664","","","","0"
"2024","Canada","2016A000011124","Total, all genders","80 years and over","Not stated, intensive care unit","Number","223","units","0","v1478293898","1.1.9.8","217230","","","","0"
"2024","Canada","2016A000011124","Total, all genders","80 years and over","Total, by death status","Number","223","units","0","v1478293899","1.1.9.9","409095","","","","0"
"2024","Canada","2016A000011124","Total, all genders","80 years and over","Yes, deceased","Number","223","units","0","v1478293900","1.1.9.10","22164","","","","0"
"2024","Canada","2016A000011124","Total, all genders","80 years and over","No, not deceased","Number","223","units","0","v1478293901","1.1.9.11","184098","","","","0"
"2024","Canada","2016A000011124","Total, all genders","80 years and over","Not stated, deceased","Number","223","units","0","v1478293902","1.1.9.12","202833","","","","0"
"2024","Canada","2016A000011124","Total, all genders","Not stated, age group","Total, by hospitalization status","Number","223","units","0","v1478293903","1.1.10.1","3078","","","","0"
"2024","Canada","2016A000011124","Total, all genders","Not stated, age group","Yes, hospitalized","Number","223","units","0","v1478293904","1.1.10.2","1113","","","","0"
"2024","Canada","2016A000011124","Total, all genders","Not stated, age group","No, hospitalized","Number","223","units","0","v1478293905","1.1.10.3","732","","","","0"
"2024","Canada","2016A000011124","Total, all genders","Not stated, age group","Not stated, hospitalized","Number","223","units","0","v1478293906","1.1.10.4","1233","","","","0"
"2024","Canada","2016A000011124","Total, all genders","Not stated, age group","Total, by intensive care unit admittance","Number","223","units","0","v1478293907","1.1.10.5","3078","","","","0"
"2024","Canada","2016A000011124","Total, all genders","Not stated, age group","Yes, intensive care unit","Number","223","units","0","v1478293908","1.1.10.6","724","","","","0"
"2024","Canada","2016A000011124","Total, all genders","Not stated, age group","No, intensive care unit","Number","223","units","0","v1478293909","1.1.10.7","1121","","","","0"
"2024","Canada","2016A000011124","Total, all genders","Not stated, age group","Not stated, intensive care unit","Number","223","units","0","v1478293910","1.1.10.8","1233","","","","0"
"2024","Canada","2016A000011124","Total, all genders","Not stated, age group","Total, by death status","Number","223","units","0","v1478293911","1.1.10.9","3078","","","","0"
"2024","Canada","2016A000011124","Total, all genders","Not stated, age group","Yes, deceased","Number","223","units","0","v1478293912","1.1.10.10","1374","","","","0"
"2024","Canada","2016A000011124","Total, all genders","Not stated, age group","No, not deceased","Number","223","units","0","v1478293913","1.1.10.11","879","","","","0"
"2024","Canada","2016A000011124","Total, all genders","Not stated, age group","Not stated, deceased","Number","223","units","0","v1478293914","1.1.10.12","825","","","","0"
"2024","Canada","2016A000011124","Male","Total, all age groups","Total, by hospitalization status","Number","223","units","0","v1478293915","1.2.1.1","2039231","","","","0"
"2024","Canada","2016A000011124","Male","Total, all age groups","Yes, hospitalized","Number","223","units","0","v1478293916","1.2.1.2","155239","","","","0"
"2024","Canada","2016A000011124","Male","Total, all age groups","No, hospitalized","Number","223","units","0","v1478293917","1.2.1.3","701351","","","","0"
"2024","Canada","2016A000011124","Male","Total, all age groups","Not stated, hospitalized","Number","223","units","0","v1478293918","1.2.1.4","1182641","","","","0"
"2024","Canada","2016A000011124","Male","Total, all age groups","Total, by intensive care unit admittance","Number","223","units","0","v1478293919","1.2.1.5","2039231","","","","0"
"2024","Canada","2016A000011124","Male","Total, all age groups","Yes, intensive care unit","Number","223","units","0","v1478293920","1.2.1.6","22969","","","","0"
"2024","Canada","2016A000011124","Male","Total, all age groups","No, intensive care unit","Number","223","units","0","v1478293921","1.2.1.7","833621","","","","0"
"2024","Canada","2016A000011124","Male","Total, all age groups","Not stated, intensive care unit","Number","223","units","0","v1478293922","1.2.1.8","1182641","","","","0"
"2024","Canada","2016A000011124","Male","Total, all age groups","Total, by death status","Number","223","units","0","v1478293923","1.2.1.9","2039231","","","","0"
"2024","Canada","2016A000011124","Male","Total, all age groups","Yes, deceased","Number","223","units","0","v1478293924","1.2.1.10","20771","","","","0"
"2024","Canada","2016A000011124","Male","Total, all age groups","No, not deceased","Number","223","units","0","v1478293925","1.2.1.11","1213696","","","","0"
"2024","Canada","2016A000011124","Male","Total, all age groups","Not stated, deceased","Number","223","units","0","v1478293926","1.2.1.12","804764","","","","0"
"2024","Canada","2016A000011124","Male","0 to 19 years","Total, by hospitalization status","Number","223","units","0","v1478293927","1.2.2.1","379819","","","","0"
"2024","Canada","2016A000011124","Male","0 to 19 years","Yes, hospitalized","Number","223","units","0","v1478293928","1.2.2.2","6433","","","","0"
"2024","Canada","2016A000011124","Male","0 to 19 years","No, hospitalized","Number","223","units","0","v1478293929","1.2.2.3","148296","","","","0"
"2024","Canada","2016A000011124","Male","0 to 19 years","Not stated, hospitalized","Number","223","units","0","v1478293930","1.2.2.4","225090","","","","0"
"2024","Canada","2016A000011124","Male","0 to 19 years","Total, by intensive care unit admittance","Number","223","units","0","v1478293931","1.2.2.5","379819","","","","0"
"2024","Canada","2016A000011124","Male","0 to 19 years","Yes, intensive care unit","Number","223","units","0","v1478293932","1.2.2.6","597","","","","0"
"2024","Canada","2016A000011124","Male","0 to 19 years","No, intensive care unit","Number","223","units","0","v1478293933","1.2.2.7","154132","","","","0"
"2024","Canada","2016A000011124","Male","0 to 19 years","Not stated, intensive care unit","Number","223","units","0","v1478293934","1.2.2.8","225090","","","","0"
"2024","Canada","2016A000011124","Male","0 to 19 years","Total, by death status","Number","223","units","0","v1478293935","1.2.2.9","379819","","","","0"
"2024","Canada","2016A000011124","Male","0 to 19 years","Yes, deceased","Number","223","units","0","v1478293936","1.2.2.10","0","","","","0"
"2024","Canada","2016A000011124","Male","0 to 19 years","No, not deceased","Number","223","units","0","v1478293937","1.2.2.11","233978","","","","0"
"2024","Canada","2016A000011124","Male","0 to 19 years","Not stated, deceased","Number","223","units","0","v1478293938","1.2.2.12","145841","","","","0"
"2024","Canada","2016A000011124","Male","20 to 29 years","Total, by hospitalization status","Number","223","units","0","v1478293939","1.2.3.1","330581","","","","0"
"2024","Canada","2016A000011124","Male","20 to 29 years","Yes, hospitalized","Number","223","units","0","v1478293940","1.2.3.2","3862","","","","0"
"2024","Canada","2016A000011124","Male","20 to 29 years","No, hospitalized","Number","223","units","0","v1478293941","1.2.3.3","124924","","","","0"
"2024","Canada","2016A000011124","Male","20 to 29 years","Not stated, hospitalized","Number","223","units","0","v1478293942","1.2.3.4","201795","","","","0"
"2024","Canada","2016A000011124","Male","20 to 29 years","Total, by intensive care unit admittance","Number","223","units","0","v1478293943","1.2.3.5","330581","","","","0"
"2024","Canada","2016A000011124","Male","20 to 29 years","Yes, intensive care unit","Number","223","units","0","v1478293944","1.2.3.6","522","","","","0"
"2024","Canada","2016A000011124","Male","20 to 29 years","No, intensive care unit","Number","223","units","0","v1478293945","1.2.3.7","128264","","","","0"
"2024","Canada","2016A000011124","Male","20 to 29 years","Not stated, intensive care unit","Number","223","units","0","v1478293946","1.2.3.8","201795","","","","0"
"2024","Canada","2016A000011124","Male","20 to 29 years","Total, by death status","Number","223","units","0","v1478293947","1.2.3.9","330581","","","","0"
"2024","Canada","2016A000011124","Male","20 to 29 years","Yes, deceased","Number","223","units","0","v1478293948","1.2.3.10","0","","","","0"
"2024","Canada","2016A000011124","Male","20 to 29 years","No, not deceased","Number","223","units","0","v1478293949","1.2.3.11","214994","","","","0"
"2024","Canada","2016A000011124","Male","20 to 29 years","Not stated, deceased","Number","223","units","0","v1478293950","1.2.3.12","115587","","","","0"
"2024","Canada","2016A000011124","Male","30 to 39 years","Total, by hospitalization status","Number","223","units","0","v1478293951","1.2.4.1","311414","","","","0"
"2024","Canada","2016A000011124","Male","30 to 39 years","Yes, hospitalized","Number","223","units","0","v1478293952","1.2.4.2","6305","","","","0"
"2024","Canada","2016A000011124","Male","30 to 39 years","No, hospitalized","Number","223","units","0","v1478293953","1.2.4.3","122849","","","","0"
"2024","Canada","2016A000011124","Male","30 to 39 years","Not stated, hospitalized","Number","223","units","0","v1478293954","1.2.4.4","182260","","","","0"
